festival_id,festival_slug,festival_name,destination,state,month_num,month_name,approximate_date,footage_family,has_real_footage,prompt_grounding,celebration,full_video_prompt,negative_prompt,reference_image_url,page_url_en
991a443a-3340-4a41-97bf-f38a068fd6f0,bundi-utsav,Bundi Utsav,Bundi,rajasthan,11,November,November (varies),obscure,no,db-description,"Cultural festival in the lanes of Bundi with processions, fireworks, turban-tying, traditional music, and tours of the town's famous stepwells and murals.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Bundi Utsav as celebrated in Bundi, Rajasthan. Celebration: Cultural festival in the lanes of Bundi with processions, fireworks, turban-tying, traditional music, and tours of the town's famous stepwells and murals.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/bundi.jpg,https://www.nakshiq.com/en/festivals/bundi-utsav
4f8b2092-a54f-42a8-a82a-ab8bd4ec9061,kajli-teej,Kajli Teej,Bundi,rajasthan,8,August,August (Bhadra Krishna Tritiya),folk-women,no,db-description,Women's festival where married women sing Kajli folk songs and swing on decorated jhulas (swings) near Nawal Sagar Lake in Bundi.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kajli Teej festival as celebrated in Bundi, Rajasthan. Celebration: Women's festival where married women sing Kajli folk songs and swing on decorated jhulas (swings) near Nawal Sagar Lake in Bundi.. Key visuals: women in bright traditional dress at swings and fairs, folk songs and dance, seasonal decorations. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/bundi.jpg,https://www.nakshiq.com/en/festivals/kajli-teej
79947b10-cb85-44a7-ad15-e50dd61832b7,winter-festival-mount-abu,Winter Festival Mount Abu,Mount Abu,rajasthan,12,December,December 29-31,obscure,no,db-description,"Rajasthan's only hill station hosts a winter carnival with folk dances, boat races on Nakki Lake, fireworks, and cultural performances by tribal artists.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Winter Festival Mount Abu as celebrated in Mount Abu, Rajasthan. Celebration: Rajasthan's only hill station hosts a winter carnival with folk dances, boat races on Nakki Lake, fireworks, and cultural performances by tribal artists.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/mount-abu.jpg,https://www.nakshiq.com/en/festivals/winter-festival-mount-abu
b674ab84-34ac-45be-a87b-7bbd01239138,guru-shikhar-fair,Guru Shikhar Fair,Mount Abu,rajasthan,4,April,April (Vaishakh Purnima),obscure,no,db-description,"Fair at the Dattatreya Temple atop Guru Shikhar, the highest peak of the Aravalli range, with devotees trekking up for blessings and panoramic views.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Guru Shikhar Fair as celebrated in Mount Abu, Rajasthan. Celebration: Fair at the Dattatreya Temple atop Guru Shikhar, the highest peak of the Aravalli range, with devotees trekking up for blessings and panoramic views.. warm pre-summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/mount-abu.jpg,https://www.nakshiq.com/en/festivals/guru-shikhar-fair
9096319c-81cd-4461-bb8a-c46f5920825e,ganesh-chaturthi-at-trinetra-ganesh-temple,Ganesh Chaturthi at Trinetra Ganesh Temple,Ranthambore,rajasthan,9,September,September (Bhadra Shukla Chaturthi),ganesh,yes,db-description,"Thousands visit the 1,000-year-old Trinetra Ganesh Temple inside Ranthambore Fort, believed to be the only temple where Ganesh is shown with his entire family.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Chaturthi at Trinetra Ganesh Temple festival as celebrated in Ranthambore, Rajasthan. Celebration: Thousands visit the 1,000-year-old Trinetra Ganesh Temple inside Ranthambore Fort, believed to be the only temple where Ganesh is shown with his entire family.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. clear post-monsoon light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ranthambore.jpg,https://www.nakshiq.com/en/festivals/ganesh-chaturthi-at-trinetra-ganesh-temple
8cddf34d-5e17-4354-a8a5-0abab6c117f0,nawalgarh-festival,Nawalgarh Festival,Shekhawati,rajasthan,2,February,February (varies),obscure,no,db-description,"Heritage festival in the painted havelis of Shekhawati with guided fresco tours, folk music, camel safaris, and traditional Marwari cuisine.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Nawalgarh Festival as celebrated in Shekhawati, Rajasthan. Celebration: Heritage festival in the painted havelis of Shekhawati with guided fresco tours, folk music, camel safaris, and traditional Marwari cuisine.. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/shekhawati.jpg,https://www.nakshiq.com/en/festivals/nawalgarh-festival
7f088141-5a47-458a-903a-74d8e75a0121,baneshwar-fair,Baneshwar Fair,Dungarpur,rajasthan,2,February,February (Magh Purnima),obscure,no,db-description,"Massive tribal fair at the confluence of Som and Mahi rivers where Bhil tribals gather for a holy dip, folk dancing, and paying respects at the Baneshwar Mahadev Temple.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Baneshwar Fair as celebrated in Dungarpur, Rajasthan. Celebration: Massive tribal fair at the confluence of Som and Mahi rivers where Bhil tribals gather for a holy dip, folk dancing, and paying respects at the Baneshwar Mahadev Temple.. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/dungarpur.jpg,https://www.nakshiq.com/en/festivals/baneshwar-fair
a78eefb9-6b2e-4eea-ae1f-1ad80ef560e3,matsya-festival,Matsya Festival,Alwar,rajasthan,11,November,November (varies),obscure,no,db-description,"Cultural festival at Alwar's Siliserh Lake and city palace featuring folk performances, handicraft exhibitions, and boat rides celebrating the Matsya kingdom heritage.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Matsya Festival as celebrated in Alwar, Rajasthan. Celebration: Cultural festival at Alwar's Siliserh Lake and city palace featuring folk performances, handicraft exhibitions, and boat rides celebrating the Matsya kingdom heritage.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/alwar.jpg,https://www.nakshiq.com/en/festivals/matsya-festival
f720129d-a0db-46bc-90f5-5c9ffeb99578,auli-winter-carnival,Auli Winter Carnival,Auli,uttarakhand,1,January,January (varies),obscure,no,db-description,"Skiing competitions and snow sports festival at Auli's slopes at 2,500m, featuring national-level ski races, snowboarding, and après-ski cultural programs.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Auli Winter Carnival as celebrated in Auli, Uttarakhand. Celebration: Skiing competitions and snow sports festival at Auli's slopes at 2,500m, featuring national-level ski races, snowboarding, and après-ski cultural programs.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/auli.jpg,https://www.nakshiq.com/en/festivals/auli-winter-carnival
9f04ff1c-9247-4e5a-b995-e1c58c42b916,phool-dei,Phool Dei,Dhanaulti,uttarakhand,3,March,March 14-15 (Chaitra Sankranti),obscure,no,db-description,"Children go door-to-door placing flower patterns on thresholds with rice paste, singing Phool Dei songs to welcome spring in the Garhwal hills around Dhanaulti.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Phool Dei festival as celebrated in Dhanaulti, Uttarakhand. Celebration: Children go door-to-door placing flower patterns on thresholds with rice paste, singing Phool Dei songs to welcome spring in the Garhwal hills around Dhanaulti.. warm spring light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/dhanaulti.jpg,https://www.nakshiq.com/en/festivals/phool-dei
36787d78-9b44-4882-bafe-a9192b3006f9,gopeshwar-shivratri-mela,Gopeshwar Shivratri Mela,Gopeshwar,uttarakhand,2,February,February-March (Maha Shivaratri),shivaratri,yes,db-description,Grand fair at the ancient Gopinath Temple where a trident stands exposed to all weather without rusting; thousands gather for night-long Shiva worship.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Gopeshwar Shivratri Mela as celebrated in Gopeshwar, Uttarakhand. Celebration: Grand fair at the ancient Gopinath Temple where a trident stands exposed to all weather without rusting; thousands gather for night-long Shiva worship.. Key visuals: night-long temple vigil — oil lamps and aarti flames before a Shiva shrine, bel leaves and milk offerings, chanting crowds, processions. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/gopeshwar.jpg,https://www.nakshiq.com/en/festivals/gopeshwar-shivratri-mela
